Plot,Side,id,Type,Date,Nseed,Time,Weight,Thousand_weight
34,W,102,Waterhemp-calibration-learn,5/30/19 17:02,27936,120.7 sec,0.10 g,0.00 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:06,28019,182.5 sec,3.60 g,0.13 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:09,27980,133.9 sec,3.50 g,0.13 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:16,28040,172.4 sec,3.60 g,0.13 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:24,28144,232.4 sec,0.20 g,0.01 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:31,28155,233.9 sec,3.90 g,0.14 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:36,28251,243.5 sec,4.00 g,0.14 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:41,28241,254.0 sec,2.50 g,0.09 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:46,28185,230.8 sec,3.80 g,0.13 g
34,W,102,Waterhemp-calibration-learn,5/30/19 17:54,28235,179.9 sec,3.80 g,0.13 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:49,19715,24.1 sec,5.40 g,0.27 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:51,19753,29.4 sec,5.40 g,0.27 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:53,19764,24.8 sec,5.40 g,0.27 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:54,19716,24.5 sec,0.10 g,0.01 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:55,19681,24.5 sec,5.40 g,0.27 g
35,E,3,Waterhemp-calibration-learn,6/1/19 13:56,19739,27.0 sec,5.40 g,0.27 g
35,E,7,Waterhemp-calibration-learn,6/4/19 11:02,25737,29.9 sec,5.60 g,0.22 g
35,E,7,Waterhemp-calibration-learn,6/4/19 11:05,25780,35.8 sec,5.40 g,0.21 g
35,E,7,Waterhemp-calibration-learn,6/4/19 11:08,25742,38.1 sec,5.50 g,0.21 g
35,E,11,Waterhemp-calibration-learn,5/6/19 14:03,29077,34.7 sec,5.80 g,0.20 g
35,E,11,Waterhemp-calibration-learn,5/6/19 14:45,29078,37.2 sec,5.80 g,0.20 g
35,E,11,Waterhemp-calibration-learn,5/6/19 14:46,29112,30.8 sec,5.80 g,0.20 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:12,8198,32.1 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:15,8169,29.9 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:16,8211,31.7 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:18,8244,28.6 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:19,8274,23.1 sec,1.60 g,0.19 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:20,8255,36.1 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:22,8262,29.1 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:23,8308,29.3 sec,1.70 g,0.20 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:25,8239,24.7 sec,1.70 g,0.21 g
35,E,16,Waterhemp-calibration-learn,5/28/19 16:26,8262,33.6 sec,1.60 g,0.19 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:23,6685,37.0 sec,1.40 g,0.21 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:24,6698,29.7 sec,1.50 g,0.22 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:25,6637,24.0 sec,1.40 g,0.21 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:27,6668,33.6 sec,1.50 g,0.22 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:28,6672,26.3 sec,1.50 g,0.22 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:30,6693,26.1 sec,1.40 g,0.21 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:32,6669,27.8 sec,1.40 g,0.21 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:34,6684,26.4 sec,1.40 g,0.21 g
35,E,17,Waterhemp-calibration-learn,5/28/19 18:36,6695,29.9 sec,1.40 g,0.21 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:29,78677,66.5 sec,13.00 g,0.17 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:31,79327,71.0 sec,-425.20 g,-5.36 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:33,78962,67.7 sec,13.00 g,0.16 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:36,78872,67.7 sec,13.00 g,0.16 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:39,78848,72.7 sec,13.00 g,0.16 g
35,W,24,Waterhemp-calibration-learn,6/2/19 14:44,78745,70.9 sec,12.90 g,0.16 g
35,W,100,Waterhemp-calibration-learn,6/4/19 13:14,1833,24.9 sec,0.30 g,0.16 g
35,W,100,Waterhemp-calibration-learn,6/4/19 13:15,1828,23.7 sec,0.40 g,0.22 g
35,W,FEB4-2,Waterhemp-calibration-learn,6/2/19 13:59,35873,33.1 sec,9.00 g,0.25 g
35,W,FEB4-2,Waterhemp-calibration-learn,6/2/19 14:03,36233,48.3 sec,9.00 g,0.25 g
35,W,FEB4-2,Waterhemp-calibration-learn,6/2/19 14:07,36240,44.8 sec,9.00 g,0.25 g
35,W,FEB4-2,Waterhemp-calibration-learn,6/2/19 14:12,36244,42.4 sec,8.90 g,0.25 g
35,W,"ROW 4,5",Waterhemp-calibration-learn,5/7/19 16:03,31872,61.7 sec,6.00 g,0.19 g
35,W,"ROW 4,5",Waterhemp-calibration-learn,5/7/19 16:04,31815,60.1 sec,6.00 g,0.19 g
35,W,"ROW 4,5",Waterhemp-calibration-learn,5/7/19 16:07,31841,63.3 sec,6.00 g,0.19 g
36,E,2,Waterhemp-calibration-learn,4/23/19 13:12,5316,23.7 sec,0.90 g,0.17 g
36,E,2,Waterhemp-calibration-learn,4/23/19 13:14,5289,21.8 sec,1.10 g,0.21 g
36,E,2,Waterhemp-calibration-learn,4/23/19 13:15,5251,25.5 sec,1.00 g,0.19 g
36,E,2,Waterhemp-calibration-learn,4/23/19 13:16,5285,29.2 sec,0.90 g,0.17 g
36,E,2,Waterhemp-calibration-learn,4/23/19 13:17,5276,27.7 sec,1.20 g,0.23 g
36,E,19,Waterhemp-calibration-learn,5/29/19 11:40,3242,24.2 sec,0.60 g,0.19 g
36,E,19,Waterhemp-calibration-learn,5/29/19 11:42,3210,25.0 sec,0.60 g,0.19 g
36,E,19,Waterhemp-calibration-learn,5/29/19 11:43,3244,30.0 sec,---,---
36,E,19,Waterhemp-calibration-learn,5/29/19 11:45,3228,33.3 sec,0.40 g,0.12 g
36,E,19,Waterhemp-calibration-learn,5/29/19 11:47,3246,31.4 sec,0.70 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 18:35,156249,181.8 sec,34.60 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 18:47,156563,266.7 sec,34.70 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 18:53,156489,305.4 sec,34.60 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 18:57,156652,164.4 sec,34.70 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 18:59,156270,105.1 sec,34.70 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/4/19 19:05,156913,269.8 sec,34.70 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:16,156251,298.3 sec,34.90 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:19,156627,101.3 sec,343.60 g,2.19 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:22,156306,110.5 sec,34.90 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:25,156151,108.1 sec,34.90 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:30,155973,260.6 sec,34.90 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:37,156493,106.9 sec,35.00 g,0.22 g
37,E,15,Waterhemp-calibration-learn,6/7/19 09:44,156180,376.2 sec,35.00 g,0.22 g
37,E,17,Waterhemp-calibration-learn,5/28/19 17:59,6408,29.7 sec,0.90 g,0.14 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:01,6425,26.5 sec,1.00 g,0.16 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:02,6452,22.0 sec,0.90 g,0.14 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:03,6414,22.2 sec,0.90 g,0.14 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:04,6429,31.6 sec,-425.30 g,-66.15 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:05,6457,25.8 sec,0.90 g,0.14 g
37,E,17,Waterhemp-calibration-learn,5/28/19 18:08,6454,25.2 sec,0.90 g,0.14 g
37,E,27,Waterhemp-calibration-learn,5/29/19 09:25,5990,32.3 sec,-0.10 g,-0.02 g
37,E,27,Waterhemp-calibration-learn,5/29/19 09:26,5985,28.6 sec,1.00 g,0.17 g
37,E,27,Waterhemp-calibration-learn,5/29/19 09:29,5992,37.3 sec,1.00 g,0.17 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:10,31084,36.4 sec,4.20 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:12,30986,37.0 sec,4.30 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:14,31090,34.0 sec,4.20 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:15,31036,34.6 sec,4.20 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:17,31019,39.7 sec,4.20 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:19,30997,34.0 sec,4.20 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:20,30996,37.9 sec,4.30 g,0.14 g
37,E,100,Waterhemp-calibration-learn,5/29/19 09:23,31090,36.2 sec,4.20 g,0.14 g
37,W,2,Waterhemp-calibration-learn,5/20/19 16:25,6923,40.5 sec,1.00 g,0.14 g
37,W,2,Waterhemp-calibration-learn,5/20/19 16:26,6931,31.4 sec,0.90 g,0.13 g
37,W,2,Waterhemp-calibration-learn,5/20/19 16:28,6927,40.2 sec,1.00 g,0.14 g
37,W,5,Waterhemp-calibration-learn,5/21/19 15:38,9426,37.4 sec,1.20 g,0.13 g
37,W,5,Waterhemp-calibration-learn,5/21/19 15:40,9293,34.7 sec,1.20 g,0.13 g
37,W,5,Waterhemp-calibration-learn,5/21/19 15:45,9351,30.7 sec,---,---
37,W,5,Waterhemp-calibration-learn,5/21/19 15:46,9269,36.1 sec,1.20 g,0.13 g
37,W,5,Waterhemp-calibration-learn,5/21/19 15:58,8711,29.0 sec,1.20 g,0.14 g
37,W,5,Waterhemp-calibration-learn,5/21/19 15:59,8715,24.8 sec,1.30 g,0.15 g
37,W,5,Waterhemp-calibration-learn,5/21/19 16:03,8682,26.0 sec,1.20 g,0.14 g
37,W,5,Waterhemp-calibration-learn,5/21/19 16:05,8682,29.1 sec,1.20 g,0.14 g
37,W,5,Waterhemp-calibration-learn,5/21/19 16:06,8706,34.8 sec,1.20 g,0.14 g
38,W,99,Waterhemp-calibration-learn,8/28/19 15:37,143218,101.3 sec,23.60 g,0.16 g
38,W,99,Waterhemp-calibration-learn,8/28/19 15:40,143296,104.5 sec,23.60 g,0.16 g
38,W,99,Waterhemp-calibration-learn,8/28/19 15:43,143320,110.6 sec,0.00 g,0.00 g
38,W,99,Waterhemp-calibration-learn,8/28/19 15:46,143287,108.1 sec,23.60 g,0.16 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:07,12164,23.2 sec,2.10 g,0.17 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:09,12115,23.0 sec,2.00 g,0.17 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:10,12113,21.8 sec,2.00 g,0.17 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:13,12102,26.3 sec,-0.10 g,-0.01 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:15,12137,30.0 sec,2.10 g,0.17 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:16,12131,24.0 sec,2.00 g,0.16 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:18,12149,29.3 sec,2.00 g,0.16 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:19,12167,28.0 sec,2.00 g,0.16 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:21,12097,27.7 sec,2.00 g,0.17 g
38,E,18,Waterhemp-calibration-learn,5/28/19 17:23,12161,29.7 sec,2.20 g,0.18 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:18,21186,22.1 sec,3.40 g,0.16 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:19,21239,30.5 sec,3.60 g,0.17 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:22,21182,26.6 sec,3.40 g,0.16 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:23,21169,25.5 sec,3.50 g,0.17 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:25,21186,27.8 sec,3.40 g,0.16 g
38,E,23,Waterhemp-calibration-learn,6/1/19 14:27,21162,27.4 sec,3.40 g,0.16 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:05,243691,131.5 sec,42.60 g,0.17 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:08,244030,131.6 sec,42.70 g,0.17 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:11,244325,139.9 sec,42.60 g,0.17 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:17,244232,152.5 sec,42.70 g,0.17 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:21,244179,139.3 sec,42.70 g,0.17 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:24,244113,141.3 sec,-425.20 g,-1.74 g
38,W,10,Waterhemp-calibration-learn,6/1/19 13:28,244219,142.1 sec,42.60 g,0.17 g
38,W,19,Waterhemp-calibration-learn,5/7/19 09:26,30048,31.1 sec,4.80 g,0.16 g
38,W,19,Waterhemp-calibration-learn,5/7/19 09:27,30025,35.4 sec,4.90 g,0.16 g
38,W,19,Waterhemp-calibration-learn,5/7/19 09:29,30057,34.7 sec,4.90 g,0.16 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:09,5136,24.6 sec,0.90 g,0.18 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:11,5181,29.3 sec,1.00 g,0.19 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:14,5123,22.7 sec,1.00 g,0.20 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:15,5139,27.7 sec,0.90 g,0.18 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:17,5168,24.0 sec,1.00 g,0.19 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:20,5155,24.1 sec,0.90 g,0.17 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:22,5127,24.3 sec,1.00 g,0.20 g
39,E,14,Waterhemp-calibration-learn,6/13/19 16:23,5128,21.7 sec,1.00 g,0.20 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:50,3150,22.1 sec,0.60 g,0.19 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:52,3140,24.8 sec,0.60 g,0.19 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:54,3127,25.6 sec,0.70 g,0.22 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:55,3126,27.8 sec,---,---
39,W,2,Waterhemp-calibration-learn,6/14/19 17:56,3104,22.0 sec,0.50 g,0.16 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:58,3173,25.1 sec,0.40 g,0.13 g
39,W,2,Waterhemp-calibration-learn,6/14/19 17:59,3177,23.5 sec,0.50 g,0.16 g
39,W,2,Waterhemp-calibration-learn,6/14/19 18:01,3163,29.8 sec,0.50 g,0.16 g
39,W,2,Waterhemp-calibration-learn,6/14/19 18:02,3126,29.1 sec,0.50 g,0.16 g
39,W,2,Waterhemp-calibration-learn,6/14/19 18:04,3135,29.0 sec,0.50 g,0.16 g
39,W,2,Waterhemp-calibration-learn,6/14/19 18:06,3155,39.9 sec,0.40 g,0.13 g
39,W,2,Waterhemp-calibration-learn,6/14/19 18:07,3176,30.4 sec,0.50 g,0.16 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:30,2950,23.3 sec,0.70 g,0.24 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:31,2926,23.3 sec,0.60 g,0.21 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:32,2923,22.6 sec,0.60 g,0.21 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:34,2939,24.3 sec,0.70 g,0.24 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:36,2950,23.6 sec,0.70 g,0.24 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:37,2936,26.3 sec,0.60 g,0.20 g
39,W,3,Waterhemp-calibration-learn,6/14/19 17:38,2951,21.4 sec,0.60 g,0.20 g
39,W,10,Waterhemp-calibration-learn,6/13/19 16:49,5075,24.6 sec,1.30 g,0.26 g
39,W,10,Waterhemp-calibration-learn,6/13/19 16:50,5095,24.6 sec,1.30 g,0.26 g
39,W,10,Waterhemp-calibration-learn,6/13/19 16:51,5085,24.5 sec,1.00 g,0.20 g
39,W,10,Waterhemp-calibration-learn,6/13/19 16:53,5054,26.6 sec,1.10 g,0.22 g
39,W,10,Waterhemp-calibration-learn,6/13/19 16:54,5089,26.1 sec,1.10 g,0.22 g
39,W,12,Waterhemp-calibration-learn,6/14/19 17:40,2685,20.6 sec,0.40 g,0.15 g
39,W,12,Waterhemp-calibration-learn,6/14/19 17:42,2642,26.7 sec,0.40 g,0.15 g
39,W,12,Waterhemp-calibration-learn,6/14/19 17:43,2664,23.8 sec,0.40 g,0.15 g
39,W,12,Waterhemp-calibration-learn,6/14/19 17:45,2685,22.0 sec,0.40 g,0.15 g
39,W,12,Waterhemp-calibration-learn,6/14/19 17:46,2685,22.9 sec,0.40 g,0.15 g
39,W,13,Waterhemp-calibration-learn,6/13/19 14:58,2894,19.5 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 14:59,2925,21.1 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:02,2901,19.8 sec,0.80 g,0.28 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:03,2928,25.1 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:05,2954,21.6 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:10,2934,21.8 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:11,2917,23.3 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:14,2902,16.0 sec,0.80 g,0.28 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:16,2919,22.8 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:18,2929,24.2 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:21,2892,22.8 sec,0.80 g,0.28 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:22,2903,22.4 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:25,2914,24.2 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:28,2883,21.1 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:29,2927,27.5 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:31,2871,22.8 sec,0.00 g,0.00 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:32,2900,25.1 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:34,2937,20.7 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:36,2897,20.5 sec,0.80 g,0.28 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:39,2863,20.4 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:41,2913,24.2 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:43,2890,21.2 sec,0.90 g,0.31 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:45,2921,24.0 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:47,2952,23.1 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:49,2907,23.2 sec,0.80 g,0.28 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:51,2964,27.4 sec,0.00 g,0.00 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:53,2910,26.2 sec,0.80 g,0.27 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:55,2889,25.6 sec,0.70 g,0.24 g
39,W,13,Waterhemp-calibration-learn,6/13/19 15:57,2913,22.6 sec,0.80 g,0.27 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:25,3801,22.4 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:28,3868,25.1 sec,0.70 g,0.18 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:30,3806,21.3 sec,0.50 g,0.13 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:31,3841,23.0 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:32,3812,21.5 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:35,3806,24.7 sec,0.40 g,0.11 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:37,3830,26.8 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:38,3804,24.0 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:40,3857,24.1 sec,0.50 g,0.13 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:41,3839,26.1 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:42,3805,26.9 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:44,3817,23.5 sec,0.50 g,0.13 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:45,3815,24.5 sec,0.60 g,0.16 g
41,E,1,Waterhemp-calibration-learn,6/13/19 16:46,3817,22.2 sec,0.50 g,0.13 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:16,2086,26.4 sec,0.30 g,0.14 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:20,2113,29.6 sec,0.40 g,0.19 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:22,2076,26.2 sec,0.30 g,0.14 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:24,2083,22.9 sec,0.30 g,0.14 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:25,2112,26.6 sec,0.30 g,0.14 g
41,W,14,Waterhemp-calibration-learn,6/14/19 17:27,2098,27.9 sec,0.00 g,0.00 g
44,E,2,Waterhemp-calibration-learn,5/7/19 12:29,20234,26.8 sec,3.20 g,0.16 g
44,E,2,Waterhemp-calibration-learn,5/7/19 12:33,20323,28.9 sec,3.30 g,0.16 g
44,E,2,Waterhemp-calibration-learn,5/7/19 12:34,20337,34.7 sec,3.20 g,0.16 g
44,E,2,Waterhemp-calibration-learn,5/7/19 12:35,20351,28.3 sec,3.20 g,0.16 g
44,E,20,Waterhemp-calibration-learn,5/8/19 10:43,9156,35.1 sec,1.80 g,0.20 g
44,E,20,Waterhemp-calibration-learn,5/8/19 10:46,9163,35.3 sec,1.80 g,0.20 g
44,E,20,Waterhemp-calibration-learn,5/8/19 10:49,9159,34.7 sec,1.80 g,0.20 g
44,E,100,Waterhemp-calibration-learn,5/29/19 10:55,16100,39.8 sec,3.00 g,0.19 g
44,E,100,Waterhemp-calibration-learn,5/29/19 10:57,16133,33.6 sec,3.00 g,0.19 g
44,E,100,Waterhemp-calibration-learn,5/29/19 10:58,16113,32.6 sec,3.10 g,0.19 g
44,E,100,Waterhemp-calibration-learn,5/29/19 11:00,16160,29.5 sec,3.00 g,0.19 g
44,E,100,Waterhemp-calibration-learn,5/29/19 11:01,16077,35.6 sec,3.00 g,0.19 g
44,E,100,Waterhemp-calibration-learn,5/29/19 11:03,16157,93.7 sec,2.60 g,0.16 g
44,E,100,Waterhemp-calibration-learn,5/29/19 11:05,16140,74.4 sec,2.90 g,0.18 g
44,W,1,Waterhemp-calibration-learn,4/23/19 13:01,17616,28.9 sec,4.70 g,0.27 g
44,W,1,Waterhemp-calibration-learn,4/23/19 13:02,17772,52.7 sec,4.50 g,0.25 g
44,W,1,Waterhemp-calibration-learn,4/23/19 13:04,17834,55.5 sec,4.60 g,0.26 g
44,W,1,Waterhemp-calibration-learn,4/23/19 13:06,17772,58.8 sec,4.60 g,0.26 g
44,W,1,Waterhemp-calibration-learn,4/23/19 13:10,17755,47.8 sec,4.70 g,0.26 g
44,W,103,Waterhemp-calibration-learn,4/22/19 16:58,7624,24.7 sec,1.80 g,0.24 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:01,7616,20.4 sec,1.90 g,0.25 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:02,7599,18.0 sec,1.90 g,0.25 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:04,7693,26.8 sec,1.80 g,0.23 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:05,7585,25.6 sec,1.80 g,0.24 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:06,7599,18.9 sec,1.80 g,0.24 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:07,7645,25.5 sec,1.80 g,0.24 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:09,7745,52.1 sec,1.80 g,0.23 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:10,7701,36.1 sec,-0.10 g,-0.01 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:11,7717,32.3 sec,1.80 g,0.23 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:12,7704,29.9 sec,1.70 g,0.22 g
44,W,103,Waterhemp-calibration-learn,4/22/19 17:13,7670,30.5 sec,1.80 g,0.23 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:28,5736,39.6 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:33,5720,37.5 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:35,5722,36.6 sec,1.10 g,0.19 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:37,5751,37.6 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:38,5731,34.2 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:41,5730,39.4 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:42,5743,37.4 sec,1.00 g,0.17 g
44,W,22,Waterhemp-calibration-learn,5/8/19 12:44,5725,41.0 sec,1.10 g,0.19 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:50,8780,13.8 sec,1.80 g,0.21 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:51,8787,12.9 sec,---,---
44,W,48,Waterhemp-calibration-learn,4/22/19 12:52,8733,19.0 sec,2.00 g,0.23 g
44,W,48,Waterhemp-calibration-learn,4/22/19 12:53,8805,24.1 sec,1.90 g,0.22 g
